SALESORDERID,SALESORDERITEM,PRODUCTID,GROSSAMOUNT,NETAMOUNT,TAXAMOUNT,ITEMATPSTATUS,QUANTITY,DELIVERYDATE
500016127,10,HT-1502,148750,125000,23750,I,5,2016-01-27
500016127,20,HT-1064,114,96,18,I,6,2016-01-27
500016127,30,HT-1112,46,39,7,I,1,2016-01-27
500016127,40,HT-1083,1856,1560,296,I,3,2016-01-27
500016128,10,HT-6132,5349,4495,854,I,5,2016-01-27
500016128,20,HT-6120,428,360,68,I,8,2016-01-27
500016129,10,HT-6130,15625,13131,2494,I,9,2016-01-27
500016130,10,HT-1007,3562,2994,568,I,6,2016-01-27
500016130,20,HT-2026,177,149,28,I,5,2016-01-27
500016131,10,HT-1050,165,139,26,I,1,2016-01-27
500016131,20,HT-1110,73,62,11,I,7,2016-01-27
500016131,30,HT-2026,105,89,16,I,3,2016-01-27
500016131,40,HT-1112,185,156,29,I,4,2016-01-27
500016132,10,HT-1091,61,52,9,I,2,2016-01-27
500016133,10,HT-6102,4231,3556,675,I,4,2016-01-27
500016133,20,HT-1114,164,138,26,I,2,2016-01-27
500016134,10,HT-7030,8889,7470,1419,I,3,2016-01-27
500016134,20,HT-1072,1082,910,172,I,9,2016-01-27
500016134,30,HT-1060,85,72,13,I,8,2016-01-27
500016134,40,HT-8003,8258,6940,1318,I,5,2016-01-27
500016135,10,HT-1082,804,676,128,I,4,2016-01-27
500016135,20,HT-6101,7272,6111,1161,I,9,2016-01-27
500016136,10,HT-1082,804,676,128,I,4,2016-01-27
500016136,20,HT-6111,1370,1152,218,I,4,2016-01-27
500016136,30,HT-1007,2969,2495,474,I,5,2016-01-27
500016137,10,HT-1601,3213,2700,513,I,3,2016-01-27
500016137,20,HT-6120,107,90,17,I,2,2016-01-27
500016137,30,HT-1060,53,45,8,I,5,2016-01-27
500016138,10,HT-6132,4279,3596,683,I,4,2016-01-27
500016139,10,HT-1112,324,273,51,I,7,2016-01-27
500016140,10,HT-6131,4280,3597,683,I,3,2016-01-27
500016140,20,HT-1060,85,72,13,I,8,2016-01-27
500016141,10,HT-1073,142,120,22,I,5,2016-01-27
500016141,20,HT-6101,1616,1358,258,I,2,2016-01-27
500016142,10,HT-1097,199,168,31,I,3,2016-01-27
500016142,20,HT-1091,123,104,19,I,4,2016-01-27
500016142,30,HT-1105,172,145,27,I,5,2016-01-27
500016142,40,HT-1071,874,735,139,I,9,2016-01-27
500016143,10,HT-1055,824,693,131,I,7,2016-01-27
500016143,20,HT-1060,64,54,10,I,6,2016-01-27
500016143,30,HT-1104,327,275,52,I,5,2016-01-27
500016144,10,HT-1117,135,114,21,I,3,2016-01-27
500016145,10,HT-6132,1069,899,170,I,1,2016-01-27
500016145,20,HT-1080,424,357,67,I,7,2016-01-27
500016145,30,HT-1103,183,154,29,I,2,2016-01-27
500016145,40,HT-6122,993,835,158,I,5,2016-01-27
500016146,10,HT-1113,19,16,3,I,7,2016-01-27
500016146,20,HT-6120,321,270,51,I,6,2016-01-27
500016147,10,HT-6130,8681,7295,1386,I,5,2016-01-27
500016148,10,HT-6101,4848,4074,774,I,6,2016-01-27
500016148,20,HT-1601,6426,5400,1026,I,6,2016-01-27
500016149,10,HT-1060,21,18,3,I,2,2016-01-27
500016150,10,HT-1065,247,208,39,I,8,2016-01-27
500016150,20,HT-1040,4938,4150,788,I,5,2016-01-27
500016150,30,HT-1119,846,711,135,I,9,2016-01-27
500016150,40,HT-1055,1060,891,169,I,9,2016-01-27
500016151,10,HT-1063,133,112,21,I,8,2016-01-27
500016151,20,HT-1051,117,99,18,I,1,2016-01-27
500016152,10,HT-1085,10702,8994,1708,I,6,2016-01-27
500016152,20,HT-1067,20,17,3,I,5,2016-01-27
500016153,10,HT-1114,164,138,26,I,2,2016-01-27
500016154,10,HT-1051,589,495,94,I,5,2016-01-27
500016154,20,HT-1119,846,711,135,I,9,2016-01-27
500016154,30,HT-6102,4231,3556,675,I,4,2016-01-27
500016155,10,HT-1036,2558,2150,408,I,5,2016-01-27
500016155,20,HT-1062,52,44,8,I,4,2016-01-27
500016155,30,HT-1056,424,357,67,I,3,2016-01-27
500016155,40,HT-1064,95,80,15,I,5,2016-01-27
500016156,10,HT-1050,1488,1251,237,I,9,2016-01-27
500016157,10,HT-1501,160650,135000,25650,I,9,2016-01-27
500016157,20,HT-1010,19030,15992,3038,I,8,2016-01-27
500016158,10,HT-1070,421,354,67,I,5,2016-01-27
500016158,20,HT-1055,471,396,75,I,4,2016-01-27
500016159,10,HT-1501,124950,105000,19950,I,7,2016-01-27
500016159,20,HT-1001,4458,3747,711,I,3,2016-01-27
500016159,30,HT-1101,94,79,15,I,1,2016-01-27
500016160,10,HT-7020,15957,13410,2547,I,9,2016-01-27
500016160,20,HT-6102,4231,3556,675,I,4,2016-01-27
500016161,10,HT-1063,49,42,7,I,3,2016-01-27
500016161,20,HT-1096,142,120,22,I,1,2016-01-27
500016161,30,HT-8000,5704,4794,910,I,6,2016-01-27
500016161,40,HT-1091,30,26,4,I,1,2016-01-27
500016162,10,HT-1021,531,447,84,I,3,2016-01-27
500016162,20,HT-1011,10943,9196,1747,I,4,2016-01-27
500016163,10,HT-8003,3303,2776,527,I,2,2016-01-27
500016163,20,HT-2002,3047,2561,486,I,3,2016-01-27
500016163,30,HT-1210,2854,2399,455,I,1,2016-01-27
500016164,10,HT-8003,1651,1388,263,I,1,2016-01-27
500016165,10,HT-1030,1368,1150,218,I,5,2016-01-27
500016165,20,HT-1070,83,70,13,I,1,2016-01-27
500016166,10,HT-6101,1616,1358,258,I,2,2016-01-28
500016167,10,HT-6111,342,288,54,I,1,2016-01-28
500016168,10,HT-6102,7405,6223,1182,I,7,2016-01-28
500016168,20,HT-1035,2848,2394,454,I,6,2016-01-28
500016169,10,HT-1007,3562,2994,568,I,6,2016-01-28
500016169,20,HT-6102,1057,889,168,I,1,2016-01-28
500016170,10,HT-1071,291,245,46,I,3,2016-01-28
500016170,20,HT-2002,7112,5977,1135,I,7,2016-01-28
500016170,30,HT-1117,135,114,21,I,3,2016-01-28
500016171,10,HT-1118,564,474,90,I,6,2016-01-28
500016171,20,HT-1090,371,312,59,I,8,2016-01-28
500016171,30,HT-2001,1605,1349,256,I,3,2016-01-28
500016172,10,HT-1106,242,204,38,I,6,2016-01-28
500016172,20,HT-1120,2784,2340,444,I,9,2016-01-28
500016172,30,HT-2002,5080,4269,811,I,5,2016-01-28
500016173,10,HT-1066,23,20,3,I,8,2016-01-28
500016174,10,HT-1103,549,462,87,I,6,2016-01-29
500016174,20,HT-1050,1323,1112,211,I,8,2016-01-29
500016174,30,HT-1037,15315,12870,2445,I,9,2016-01-29
500016175,10,HT-1103,366,308,58,I,4,2016-01-29
500016175,20,HT-1102,656,552,104,I,8,2016-01-29
500016176,10,HT-1032,821,690,131,I,2,2016-01-29
500016176,20,HT-1037,6806,5720,1086,I,4,2016-01-29
500016176,30,HT-1112,46,39,7,I,1,2016-01-29
500016177,10,HT-7020,15957,13410,2547,I,9,2016-01-29
500016177,20,HT-1065,216,182,34,I,7,2016-01-29
500016177,30,HT-8003,8258,6940,1318,I,5,2016-01-29
500016177,40,HT-1040,6913,5810,1103,I,7,2016-01-29
500016178,10,HT-1030,1368,1150,218,I,5,2016-01-29
500016178,20,HT-1051,942,792,150,I,8,2016-01-29
500016178,30,HT-6132,3209,2697,512,I,3,2016-01-29
500016178,40,HT-1116,85,72,13,I,2,2016-01-29
500016179,10,HT-6132,1069,899,170,I,1,2016-01-29
500016179,20,HT-1116,342,288,54,I,8,2016-01-29
500016179,30,HT-1067,8,7,1,I,2,2016-01-29
500016179,40,HT-1037,15315,12870,2445,I,9,2016-01-29
500016180,10,HT-1071,291,245,46,I,3,2016-01-29
500016180,20,HT-1037,13613,11440,2173,I,8,2016-01-29
500016180,30,HT-2026,248,209,39,I,7,2016-01-29
500016181,10,HT-1091,247,208,39,I,8,2016-01-29
500016181,20,HT-1107,320,269,51,I,9,2016-01-29
500016181,30,HT-6100,2232,1876,356,I,4,2016-01-29
500016182,10,HT-1500,23800,20000,3800,I,4,2016-01-29
500016182,20,HT-6111,2056,1728,328,I,6,2016-01-29
500016183,10,HT-2000,2378,1999,379,I,8,2016-01-29
500016183,20,HT-1137,13173,11070,2103,I,9,2016-01-29
500016183,30,HT-6101,7272,6111,1161,I,9,2016-01-29
500016184,10,HT-1055,824,693,131,I,7,2016-01-29
500016184,20,HT-1104,130,110,20,I,2,2016-01-29
500016185,10,HT-1003,17671,14850,2821,I,9,2016-01-29
500016185,20,HT-1060,64,54,10,I,6,2016-01-29
500016186,10,HT-8000,5704,4794,910,I,6,2016-01-29
500016186,20,HT-8001,7132,5994,1138,I,6,2016-01-29
500016187,10,HT-1070,336,283,53,I,4,2016-01-29
500016187,20,HT-1062,104,88,16,I,8,2016-01-29
500016187,30,HT-8002,7134,5995,1139,I,5,2016-01-29
500016187,40,HT-1063,149,126,23,I,9,2016-01-29
500016188,10,HT-6110,773,650,123,I,5,2016-01-29
500016188,20,HT-2026,105,89,16,I,3,2016-01-29
500016188,30,HT-1137,7318,6150,1168,I,5,2016-01-29
500016189,10,HT-1107,141,119,22,I,4,2016-01-29
500016189,20,HT-1062,65,55,10,I,5,2016-01-29
500016189,30,HT-1072,360,303,57,I,3,2016-01-29
500016189,40,HT-1031,339,285,54,I,1,2016-01-29
500016190,10,HT-1602,9996,8400,1596,I,7,2016-01-29
500016190,20,HT-1035,1899,1596,303,I,4,2016-01-29
500016191,10,HT-2001,3211,2699,512,I,6,2016-01-29
500016191,20,HT-1021,531,447,84,I,3,2016-01-29
500016192,10,HT-1000,10238,8604,1634,I,9,2016-01-29
500016193,10,HT-2027,88,74,14,I,3,2016-01-29
500016194,10,HT-1032,821,690,131,I,2,2016-01-29
500016195,10,HT-7020,10638,8940,1698,I,6,2016-01-29
500016196,10,HT-1037,6806,5720,1086,I,4,2016-01-29
500016196,20,HT-8000,7606,6392,1214,I,8,2016-01-29
500016196,30,HT-1000,5688,4780,908,I,5,2016-01-29
500016196,40,HT-2026,34,29,5,I,1,2016-01-29
500016197,10,HT-1001,4458,3747,711,I,3,2016-01-29
500016197,20,HT-1118,188,158,30,I,2,2016-01-29
500016198,10,HT-1083,5569,4680,889,I,9,2016-01-29
500016199,10,HT-2025,52,44,8,I,1,2016-01-29
500016199,20,HT-7000,4573,3843,730,I,7,2016-01-29
500016200,10,HT-1100,855,719,136,I,8,2016-01-29
500016201,10,HT-6122,198,167,31,I,1,2016-01-29
500016201,20,HT-1210,25693,21591,4102,I,9,2016-01-29
500016201,30,HT-1102,656,552,104,I,8,2016-01-29
500016201,40,HT-1056,849,714,135,I,6,2016-01-29
500016202,10,HT-1020,307,258,49,I,2,2016-01-29
500016202,20,HT-1501,107100,90000,17100,I,6,2016-01-29
500016202,30,HT-6110,1392,1170,222,I,9,2016-01-29
500016202,40,HT-1007,593,499,94,I,1,2016-01-29
500016203,10,HT-1037,1701,1430,271,I,1,2016-01-29
500016204,10,HT-8001,7132,5994,1138,I,6,2016-01-29
500016204,20,HT-1114,246,207,39,I,3,2016-01-29
500016205,10,HT-1111,32,27,5,I,4,2016-01-29
500016205,20,HT-7030,14815,12450,2365,I,5,2016-01-29
500016205,30,HT-1062,65,55,10,I,5,2016-01-29
500016206,10,HT-1031,678,570,108,I,2,2016-01-30
500016207,10,HT-1107,320,269,51,I,9,2016-01-30
500016207,20,HT-1051,353,297,56,I,3,2016-01-30
500016207,30,HT-1102,246,207,39,I,3,2016-01-30
500016207,40,HT-1080,242,204,38,I,4,2016-01-30
500016208,10,HT-1102,656,552,104,I,8,2016-01-30
500016209,10,HT-1066,11,10,1,I,4,2016-01-30
500016210,10,HT-1069,6664,5600,1064,I,7,2016-01-30
500016210,20,HT-2025,159,134,25,I,3,2016-01-30
500016210,30,HT-1050,1488,1251,237,I,9,2016-01-30
500016211,10,HT-1050,661,556,105,I,4,2016-01-30
500016211,20,HT-1042,3737,3141,596,I,9,2016-01-30
500016211,30,HT-1500,11900,10000,1900,I,2,2016-01-30
500016211,40,HT-1002,1868,1570,298,I,1,2016-01-30
500016212,10,HT-6132,5349,4495,854,I,5,2016-01-30
500016213,10,HT-2000,1486,1249,237,I,5,2016-01-30
500016213,20,HT-1040,8889,7470,1419,I,9,2016-01-30
500016213,30,HT-6110,773,650,123,I,5,2016-01-30
500016213,40,HT-1011,21886,18392,3494,I,8,2016-01-30
500016214,10,HT-6130,3472,2918,554,I,2,2016-01-30
500016215,10,HT-1117,226,190,36,I,5,2016-01-30
500016215,20,HT-1137,2927,2460,467,I,2,2016-01-30
500016215,30,HT-1050,1157,973,184,I,7,2016-01-30
500016216,10,HT-1035,1424,1197,227,I,3,2016-01-30
500016216,20,HT-1031,1356,1140,216,I,4,2016-01-30
500016217,10,HT-1116,342,288,54,I,8,2016-01-30
500016217,20,HT-1041,5247,4410,837,I,9,2016-01-30
500016217,30,HT-8000,5704,4794,910,I,6,2016-01-30
500016217,40,HT-7010,1901,1598,303,I,2,2016-01-30
500016218,10,HT-1085,5351,4497,854,I,3,2016-01-30
500016218,20,HT-1032,1231,1035,196,I,3,2016-01-30
500016218,30,HT-7010,3803,3196,607,I,4,2016-01-30
500016219,10,HT-1138,11528,9688,1840,I,8,2016-01-30
500016220,10,HT-1022,487,410,77,I,2,2016-01-30
500016220,20,HT-1603,18207,15300,2907,I,9,2016-01-30
500016221,10,HT-6111,2056,1728,328,I,6,2016-01-30
500016221,20,HT-1111,48,41,7,I,6,2016-01-30
500016221,30,HT-2000,593,499,94,I,2,2016-01-30
500016222,10,HT-1065,61,52,9,I,2,2016-01-30
500016222,20,HT-1022,1463,1230,233,I,6,2016-01-30
500016222,30,HT-1600,6426,5400,1026,I,9,2016-01-30
500016222,40,HT-1067,36,31,5,I,9,2016-01-30
500016223,10,HT-1002,3736,3140,596,I,2,2016-01-30
500016223,20,HT-6111,342,288,54,I,1,2016-01-30
500016223,30,HT-1097,133,112,21,I,2,2016-01-30
500016223,40,HT-1501,53550,45000,8550,I,3,2016-01-30
500016224,10,HT-1056,1132,952,180,I,8,2016-01-30
500016225,10,HT-1041,4081,3430,651,I,7,2016-01-30
500016225,20,HT-1066,17,15,2,I,6,2016-01-30
500016225,30,HT-1107,284,239,45,I,8,2016-01-30
500016226,10,HT-1118,376,316,60,I,4,2016-01-30
500016226,20,HT-1114,164,138,26,I,2,2016-01-30
500016226,30,HT-1050,661,556,105,I,4,2016-01-30
500016227,10,HT-6101,808,679,129,I,1,2016-01-30
500016227,20,HT-1116,214,180,34,I,5,2016-01-30
500016227,30,HT-1062,39,33,6,I,3,2016-01-30
500016227,40,HT-1060,64,54,10,I,6,2016-01-30
500016228,10,HT-6121,524,441,83,I,7,2016-01-30
500016229,10,HT-1042,1245,1047,198,I,3,2016-01-30
500016229,20,HT-1003,3927,3300,627,I,2,2016-01-30
500016230,10,HT-1070,759,638,121,I,9,2016-01-30
500016230,20,HT-1050,1157,973,184,I,7,2016-01-30
500016230,30,HT-1602,5712,4800,912,I,4,2016-01-30
500016230,40,HT-8003,14865,12492,2373,I,9,2016-01-30
500016231,10,HT-6122,1391,1169,222,I,7,2016-01-30
500016231,20,HT-1106,80,68,12,I,2,2016-01-30
500016231,30,HT-7010,950,799,151,I,1,2016-01-30
500016231,40,HT-1120,2475,2080,395,I,8,2016-01-30
500016232,10,HT-1104,392,330,62,I,6,2016-01-30
500016233,10,HT-1023,568,478,90,I,2,2016-01-30
500016233,20,HT-1138,12969,10899,2070,I,9,2016-01-30
500016233,30,HT-1119,94,79,15,I,1,2016-01-30
500016233,40,HT-1040,6913,5810,1103,I,7,2016-01-30
500016234,10,HT-7000,2613,2196,417,I,4,2016-01-31
500016234,20,HT-1111,65,55,10,I,8,2016-01-31
500016234,30,HT-1112,278,234,44,I,6,2016-01-31
500016235,10,HT-1011,8207,6897,1310,I,3,2016-01-31
500016235,20,HT-1500,11900,10000,1900,I,2,2016-01-31
500016235,30,HT-1103,733,616,117,I,8,2016-01-31
500016235,40,HT-1062,104,88,16,I,8,2016-01-31
500016236,10,HT-1137,2927,2460,467,I,2,2016-01-31
500016236,20,HT-1041,583,490,93,I,1,2016-01-31
500016236,30,HT-7010,3803,3196,607,I,4,2016-01-31
500016237,10,HT-7020,1773,1490,283,I,1,2016-01-31
500016237,20,HT-1119,94,79,15,I,1,2016-01-31
500016237,30,HT-2025,427,359,68,I,8,2016-01-31
500016238,10,HT-6120,374,315,59,I,7,2016-01-31
500016238,20,HT-6100,2232,1876,356,I,4,2016-01-31
500016238,30,HT-7020,8865,7450,1415,I,5,2016-01-31
500016239,10,HT-7000,3266,2745,521,I,5,2016-01-31
500016240,10,HT-1101,474,399,75,I,5,2016-02-01
500016240,20,HT-1601,6426,5400,1026,I,6,2016-02-01
500016240,30,HT-1210,17128,14394,2734,I,6,2016-02-01
500016241,10,HT-8001,1188,999,189,I,1,2016-02-01
500016241,20,HT-2001,2140,1799,341,I,4,2016-02-01
500016242,10,HT-6100,5022,4221,801,I,9,2016-02-01
500016242,20,HT-1110,9,8,1,I,1,2016-02-01
500016242,30,HT-1040,7901,6640,1261,I,8,2016-02-01
500016243,10,HT-1042,830,698,132,I,2,2016-02-01
500016243,20,HT-1138,8646,7266,1380,I,6,2016-02-01
500016243,30,HT-1002,7473,6280,1193,I,4,2016-02-01
500016243,40,HT-1602,2856,2400,456,I,2,2016-02-01
500016244,10,HT-1113,2,2,0,I,1,2016-02-01
500016245,10,HT-1051,117,99,18,I,1,2016-02-01
500016245,20,HT-1081,529,445,84,I,5,2016-02-01
500016245,30,HT-1106,283,238,45,I,7,2016-02-01
500016246,10,HT-1090,371,312,59,I,8,2016-02-01
500016246,20,HT-1500,41650,35000,6650,I,7,2016-02-01
500016246,30,HT-1107,213,179,34,I,6,2016-02-01
500016247,10,HT-1115,449,378,71,I,9,2016-02-01
500016247,20,HT-1022,1219,1025,194,I,5,2016-02-01
500016247,30,HT-1050,165,139,26,I,1,2016-02-01
500016247,40,HT-1035,1424,1197,227,I,3,2016-02-01
500016248,10,HT-6101,7272,6111,1161,I,9,2016-02-01
500016249,10,HT-1091,247,208,39,I,8,2016-02-01
500016249,20,HT-2026,320,269,51,I,9,2016-02-01
500016250,10,HT-1067,3,3,0,I,1,2016-02-01
500016251,10,HT-7010,2852,2397,455,I,3,2016-02-01
500016252,10,HT-1112,278,234,44,I,6,2016-02-01
500016253,10,HT-1063,49,42,7,I,3,2016-02-01
500016254,10,HT-1137,13173,11070,2103,I,9,2016-02-01
500016255,10,HT-1041,1749,1470,279,I,3,2016-02-01
500016255,20,HT-1210,11419,9596,1823,I,4,2016-02-01
500016255,30,HT-1037,5105,4290,815,I,3,2016-02-01
500016255,40,HT-6110,773,650,123,I,5,2016-02-01
500016256,10,HT-6102,5289,4445,844,I,5,2016-02-01
500016256,20,HT-1117,271,228,43,I,6,2016-02-01
500016257,10,HT-1118,188,158,30,I,2,2016-02-01
500016257,20,HT-1069,6664,5600,1064,I,7,2016-02-01
500016257,30,HT-1081,529,445,84,I,5,2016-02-01
500016258,10,HT-8003,6606,5552,1054,I,4,2016-02-01
500016259,10,HT-1080,121,102,19,I,2,2016-02-01
500016259,20,HT-1010,21409,17991,3418,I,9,2016-02-01
500016260,10,HT-1031,2374,1995,379,I,7,2016-02-01
500016261,10,HT-1041,583,490,93,I,1,2016-02-01
500016262,10,HT-1060,32,27,5,I,3,2016-02-01
500016262,20,HT-1007,5344,4491,853,I,9,2016-02-01
500016263,10,HT-1035,949,798,151,I,2,2016-02-01
500016264,10,HT-1083,1237,1040,197,I,2,2016-02-01
500016264,20,HT-1037,15315,12870,2445,I,9,2016-02-01
500016264,30,HT-6111,685,576,109,I,2,2016-02-01
500016265,10,HT-1062,91,77,14,I,7,2016-02-01
500016265,20,HT-1050,496,417,79,I,3,2016-02-01
500016266,10,HT-1007,1187,998,189,I,2,2016-02-01
500016266,20,HT-1104,65,55,10,I,1,2016-02-01
500016267,10,HT-1106,121,102,19,I,3,2016-02-01
500016268,10,HT-1063,49,42,7,I,3,2016-02-01
500016269,10,HT-6101,5656,4753,903,I,7,2016-02-01
500016269,20,HT-1101,284,239,45,I,3,2016-02-01
500016270,10,HT-1090,139,117,22,I,3,2016-02-01
500016270,20,HT-1210,11419,9596,1823,I,4,2016-02-01
500016270,30,HT-6120,53,45,8,I,1,2016-02-01
500016270,40,HT-1110,73,62,11,I,7,2016-02-01
500016271,10,HT-6100,3906,3283,623,I,7,2016-02-01
500016272,10,HT-6101,6464,5432,1032,I,8,2016-02-01
500016273,10,HT-6120,107,90,17,I,2,2016-02-01
500016273,20,HT-1036,2046,1720,326,I,4,2016-02-01
500016273,30,HT-1114,574,483,91,I,7,2016-02-01
500016273,40,HT-6111,342,288,54,I,1,2016-02-01
500016274,10,HT-6121,374,315,59,I,5,2016-02-01
500016274,20,HT-1037,8508,7150,1358,I,5,2016-02-01
500016274,30,HT-1069,4760,4000,760,I,5,2016-02-01
500016274,40,HT-2000,2676,2249,427,I,9,2016-02-01
500016275,10,HT-1102,738,621,117,I,9,2016-02-01
500016275,20,HT-8003,1651,1388,263,I,1,2016-02-01
500016275,30,HT-6121,449,378,71,I,6,2016-02-01
500016276,10,HT-1067,8,7,1,I,2,2016-02-01
500016276,20,HT-6122,794,668,126,I,4,2016-02-01
500016276,30,HT-1064,114,96,18,I,6,2016-02-01
500016277,10,HT-1000,2275,1912,363,I,2,2016-02-01
500016277,20,HT-1112,417,351,66,I,9,2016-02-01
500016278,10,HT-1030,1642,1380,262,I,6,2016-02-01
500016278,20,HT-1036,1023,860,163,I,2,2016-02-01
500016278,30,HT-1060,21,18,3,I,2,2016-02-01
500016278,40,HT-1066,11,10,1,I,4,2016-02-01
500016279,10,HT-1080,485,408,77,I,8,2016-02-01
500016280,10,HT-2026,105,89,16,I,3,2016-02-01
500016280,20,HT-1036,511,430,81,I,1,2016-02-01
500016280,30,HT-1000,3412,2868,544,I,3,2016-02-01
500016280,40,HT-1080,182,153,29,I,3,2016-02-01
500016281,10,HT-1037,6806,5720,1086,I,4,2016-02-01
500016281,20,HT-1082,1206,1014,192,I,6,2016-02-01
500016282,10,HT-1116,257,216,41,I,6,2016-02-01
500016283,10,HT-1081,105,89,16,I,1,2016-02-01
500016283,20,HT-1113,19,16,3,I,7,2016-02-01
500016283,30,HT-6121,374,315,59,I,5,2016-02-01
500016284,10,HT-1061,58,49,9,I,7,2016-02-01
500016284,20,HT-6101,4040,3395,645,I,5,2016-02-01
500016285,10,HT-8001,10699,8991,1708,I,9,2016-02-02
500016285,20,HT-1138,5764,4844,920,I,4,2016-02-02
500016286,10,HT-1023,853,717,136,I,3,2016-02-02
500016287,10,HT-8000,4754,3995,759,I,5,2016-02-03
500016287,20,HT-6121,599,504,95,I,8,2016-02-03
500016288,10,HT-2025,213,179,34,I,4,2016-02-03
500016288,20,HT-7030,26667,22410,4257,I,9,2016-02-03
500016289,10,HT-1007,3562,2994,568,I,6,2016-02-04
500016289,20,HT-1502,267750,225000,42750,I,9,2016-02-04
500016290,10,HT-1062,39,33,6,I,3,2016-02-04
500016291,10,HT-1601,1071,900,171,I,1,2016-02-04
500016292,10,HT-7010,1901,1598,303,I,2,2016-02-04
500016292,20,HT-1065,247,208,39,I,8,2016-02-04
500016292,30,HT-1091,278,234,44,I,9,2016-02-04
500016293,10,HT-1036,1023,860,163,I,2,2016-02-04
500016294,10,HT-1031,2713,2280,433,I,8,2016-02-04
500016294,20,HT-1050,1323,1112,211,I,8,2016-02-04
500016294,30,HT-1100,962,809,153,I,9,2016-02-04
500016295,10,HT-1101,284,239,45,I,3,2016-02-04
500016295,20,HT-1056,424,357,67,I,3,2016-02-04
500016296,10,HT-1500,41650,35000,6650,I,7,2016-02-04
500016296,20,HT-1071,291,245,46,I,3,2016-02-04
500016296,30,HT-1056,424,357,67,I,3,2016-02-04
500016297,10,HT-1083,4331,3640,691,I,7,2016-02-04
500016297,20,HT-1011,21886,18392,3494,I,8,2016-02-04
500016297,30,HT-1071,777,653,124,I,8,2016-02-04
500016297,40,HT-7000,1959,1647,312,I,3,2016-02-04
500016298,10,HT-1007,5344,4491,853,I,9,2016-02-04
500016299,10,HT-1096,1142,960,182,I,8,2016-02-04
500016299,20,HT-2002,3047,2561,486,I,3,2016-02-04
500016299,30,HT-1041,4664,3920,744,I,8,2016-02-04
500016300,10,HT-1066,5,5,0,I,2,2016-02-04
500016301,10,HT-1072,842,708,134,I,7,2016-02-04
500016301,20,HT-1082,1206,1014,192,I,6,2016-02-04
500016301,30,HT-8001,4755,3996,759,I,4,2016-02-04
500016301,40,HT-1137,1463,1230,233,I,1,2016-02-04
500016302,10,HT-8002,12841,10791,2050,I,9,2016-02-04
500016302,20,HT-1107,320,269,51,I,9,2016-02-04
500016302,30,HT-1119,282,237,45,I,3,2016-02-04
500016302,40,HT-1040,1975,1660,315,I,2,2016-02-04
500016303,10,HT-6102,4231,3556,675,I,4,2016-02-04
500016304,10,HT-1042,415,349,66,I,1,2016-02-04
500016304,20,HT-1060,21,18,3,I,2,2016-02-04
500016305,10,HT-1011,10943,9196,1747,I,4,2016-02-04
500016305,20,HT-1080,485,408,77,I,8,2016-02-04
500016306,10,HT-1096,999,840,159,I,7,2016-02-04
500016306,20,HT-1106,161,136,25,I,4,2016-02-04
500016306,30,HT-1103,733,616,117,I,8,2016-02-04
500016306,40,HT-6100,3348,2814,534,I,6,2016-02-04
500016307,10,HT-1064,19,16,3,I,1,2016-02-04
500016307,20,HT-1023,853,717,136,I,3,2016-02-04
500016308,10,HT-1090,278,234,44,I,6,2016-02-04
500016308,20,HT-8003,9910,8328,1582,I,6,2016-02-04
500016309,10,HT-1080,485,408,77,I,8,2016-02-04
500016309,20,HT-1137,10245,8610,1635,I,7,2016-02-04
500016309,30,HT-1007,4156,3493,663,I,7,2016-02-04
500016310,10,HT-1070,759,638,121,I,9,2016-02-04
500016311,10,HT-8001,9510,7992,1518,I,8,2016-02-04
500016312,10,HT-1602,2856,2400,456,I,2,2016-02-04
500016312,20,HT-1137,10245,8610,1635,I,7,2016-02-04
500016312,30,HT-1061,74,63,11,I,9,2016-02-04
500016313,10,HT-2026,320,269,51,I,9,2016-02-04
500016314,10,HT-1040,2963,2490,473,I,3,2016-02-04
500016314,20,HT-1042,3322,2792,530,I,8,2016-02-04
500016314,30,HT-8002,2853,2398,455,I,2,2016-02-04
500016314,40,HT-1100,320,269,51,I,3,2016-02-04
500016315,10,HT-1000,9101,7648,1453,I,8,2016-02-04
500016315,20,HT-1090,185,156,29,I,4,2016-02-04
500016315,30,HT-1097,66,56,10,I,1,2016-02-04
500016315,40,HT-1011,19150,16093,3057,I,7,2016-02-04
500016316,10,HT-1050,661,556,105,I,4,2016-02-04
500016317,10,HT-1096,571,480,91,I,4,2016-02-04
500016318,10,HT-6130,3472,2918,554,I,2,2016-02-04
500016318,20,HT-2000,1188,999,189,I,4,2016-02-04
500016319,10,HT-1103,641,539,102,I,7,2016-02-04
500016319,20,HT-6121,674,567,107,I,9,2016-02-04
500016320,10,HT-1037,8508,7150,1358,I,5,2016-02-04
500016320,20,HT-6130,6944,5836,1108,I,4,2016-02-04
500016320,30,HT-1114,328,276,52,I,4,2016-02-04
500016320,40,HT-1081,635,534,101,I,6,2016-02-04
500016321,10,HT-6120,214,180,34,I,4,2016-02-04
500016321,20,HT-1600,5712,4800,912,I,8,2016-02-04
500016321,30,HT-6102,1057,889,168,I,1,2016-02-04
500016322,10,HT-1111,15,13,2,I,2,2016-02-04
500016323,10,HT-1082,1407,1183,224,I,7,2016-02-04
500016324,10,HT-2027,28,24,4,I,1,2016-02-04
500016324,20,HT-1007,2375,1996,379,I,4,2016-02-04
500016324,30,HT-7010,6655,5593,1062,I,7,2016-02-04
